"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES"
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-09","6.71",",,W"," 1354",",,W","0.00","T,,W",,,"66",",,W","48",",,W","  290",",,W","  300",",,W","21.0",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-10","4.03",",,W"," 1003",",,W","0.00",",,W",,,"64",",,W","40",",,W","  330",",,W","  320",",,W","15.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-11","4.03",",,W"," 1952",",,W","0.00",",,W",,,"70",",,W","36",",,W","  350",",,W","  360",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-12","4.92",",,W"," 0154",",,W","0.00",",,W",,,"55",",,W","30",",,W","   60",",,W","   50",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-13","1.57",",,W"," 1154",",,W","0.05",",,W",,,"63",",,W","26",",,W","  130",",,W","  320",",,W","6.0",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-14","2.91",",,W"," 1307",",,W","0.30",",,W",,,"51",",,W","44",",,W","  310",",,W","  260",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-15","1.57",",,W"," 1416",",,W","0.00",",,W",,,"63",",,W","35",",,W","  280",",,W","  280",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-16","2.68",",,W"," 1312",",,W","0.00",",,W",,,"67",",,W","38",",,W","  280",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-17","2.24",",,W"," 1410",",,W","0.00",",,W",,,"69",",,W","38",",,W","  300",",,W","  290",",,W","12.1",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-18","1.12",",,W"," 0929",",,W","0.00",",,W",,,"75",",,W","42",",,W","  280",",,W","  240",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-19","6.49",",,W"," 1623",",,W","0.00",",,W",,,"76",",,W","38",",,W","  290",",,W","  290",",,W","25.1",",,W","38.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-20","4.70",",,W"," 1100",",,W","0.00",",,W",,,"51",",,W","28",",,W","  300",",,W","  280",",,W","18.1",",,W","25.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-21","4.25",",,W"," 1148",",,W","0.00",",,W",,,"52",",,W","26",",,W","  300",",,W","  290",",,W","16.1",",,W","23.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-22","3.80",",,W"," 1028",",,W","0.00",",,W",,,"56",",,W","27",",,W","  320",",,W","  310",",,W","15.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-23","0.89",",,W"," 1248",",,W","0.00",",,W",,,"59",",,W","28",",,W","  140",",,W","  110",",,W","8.1",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-24","1.34",",,W"," 1329",",,W","0.05",",,W",,,"70",",,W","45",",,W","  300",",,W","  220",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-25","1.57",",,W"," 0931",",,W","0.00",",,W",,,"73",",,W","50",",,W","  300",",,W","   30",",,W","8.9",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-26","6.26",",,W"," 0948",",,W","0.00",",,W",,,"59",",,W","34",",,W","  310",",,W","  300",",,W","15.0",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-27","3.13",",,W"," 1200",",,W","0.00",",,W",,,"54",",,W","31",",,W","  280",",,W","  300",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-28","1.79",",,W"," 2314",",,W","0.00",",,W",,,"57",",,W","31",",,W","  130",",,W","  110",",,W","10.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-29","5.14",",,W"," 0956",",,W","0.06",",,W",,,"70",",,W","57",",,W","  170",",,W","  180",",,W","12.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-11-30","3.80",",,W"," 1104",",,W","0.10",",,W",,,"74",",,W","65",",,W","  220",",,W","  240",",,W","10.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-01","6.26",",,W"," 0830",",,W","0.00","T,,W",,,"67",",,W","46",",,W","  290",",,W","  300",",,W","14.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-02","4.47",",,W"," 0953",",,W","0.00",",,W",,,"56",",,W","33",",,W","  280",",,W","  160",",,W","15.0",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-03","3.80",",,W"," 0026",",,W","0.00",",,W",,,"53",",,W","35",",,W","  320",",,W","  320",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-04","1.34",",,W"," 0632",",,W","0.30",",,W",,,"44",",,W","41",",,W","   30",",,W","   40",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-05","2.91",",,W"," 1218",",,W","0.22",",,W",,,"59",",,W","40",",,W","   10",",,W","   40",",,W","13.0",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-06","7.61",",,W"," 1605",",,W","0.36",",,W",,,"48",",,W","41",",,W","   50",",,W","  290",",,W","14.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-07","1.79",",,W"," 1209",",,W","0.00",",,W",,,"60",",,W","36",",,W","  280",",,W","  330",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-08","5.14",",,W"," 1319",",,W","0.00",",,W",,,"51",",,W","36",",,W","  290",",,W","  290",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-09","6.26",",,W"," 1106",",,W","0.00",",,W",,,"40",",,W","27",",,W","  300",",,W","  290",",,W","16.1",",,W","23.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-10","2.91",",,W"," 1417",",,W","0.00",",,W",,,"42",",,W","21",",,W","  280",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-11","1.34",",,W"," 0957",",,W","0.00","T,,W",,,"45",",,W","24",",,W","   80",",,W","  110",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-12","2.24",",,W"," 1231",",,W","0.01",",,W",,,"61",",,W","37",",,W","  230",",,W","  200",",,W","8.1",",,W","13.0",",,W",,,"    1",",,W"
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-13","0.89",",,W"," 1502",",,W","0.00","T,,W",,,"53",",,W","37",",,W","   90",",,W","  190",",,W","8.1",",,W","14.1",",,W","    1",",,W",,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-14","2.24",",,W"," 1027",",,W","0.00",",,W",,,"51",",,W","35",",,W","  340",",,W","  300",",,W","10.1",",,W","15.0",",,W","    1",",,W",,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-15","7.61",",,W"," 1032",",,W","0.00",",,W",,,"40",",,W","23",",,W","  300",",,W","  310",",,W","21.0",",,W","31.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-16","3.36",",,W"," 1135",",,W","0.00","T,,W",,,"31",",,W","19",",,W","   30",",,W","   90",",,W","8.1",",,W","10.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-17","2.24",",,W"," 1302",",,W","0.00","T,,W",,,"49",",,W","27",",,W","  220",",,W","  240",",,W","8.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-18","4.92",",,W"," 1431",",,W","0.10",",,W",,,"72",",,W","42",",,W","  290",",,W","  290",",,W","21.0",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-19","7.61",",,W"," 0607",",,W","0.09",",,W",,,"46",",,W","34",",,W","   40",",,W","   30",",,W","16.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-20","3.36",",,W"," 0539",",,W","0.00",",,W",,,"45",",,W","29",",,W","   30",",,W","  360",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-21","3.36",",,W"," 0325",",,W","0.00",",,W",,,"59",",,W","29",",,W","  280",",,W","  270",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-22","4.47",",,W"," 1512",",,W","0.00",",,W",,,"65",",,W","35",",,W","  280",",,W","  280",",,W","16.1",",,W","21.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-23","2.24",",,W"," 1009",",,W","0.00",",,W",,,"51",",,W","32",",,W","   60",",,W","   20",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-24","1.79",",,W"," 0727",",,W","0.01",",,W",,,"58",",,W","43",",,W","  300",",,W","  310",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-25","3.13",",,W"," 1100",",,W","0.00","T,,W",,,"58",",,W","48",",,W","   50",",,W","   40",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-26","2.46",",,W"," 0418",",,W","0.00","T,,W",,,"59",",,W","47",",,W","   50",",,W","   50",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-27","2.91",",,W"," 1419",",,W","0.01",",,W",,,"69",",,W","51",",,W","  290",",,W","  230",",,W","8.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-28","2.68",",,W"," 1038",",,W","0.00",",,W",,,"60",",,W","37",",,W","  320",",,W","  320",",,W","12.1",",,W","19.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-29","6.26",",,W"," 1457",",,W","0.16",",,W",,,"62",",,W","40",",,W","  290",",,W","  290",",,W","23.9",",,W","38.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-30","7.16",",,W"," 1106",",,W","0.00",",,W",,,"47",",,W","28",",,W","  290",",,W","  300",",,W","23.0",",,W","36.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2016-12-31","2.68",",,W"," 1102",",,W","0.00",",,W",,,"48",",,W","24",",,W","  190",",,W","  150",",,W","8.9",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-01","1.79",",,W"," 0513",",,W","0.44",",,W",,,"49",",,W","40",",,W","  240",",,W","  210",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-02","4.70",",,W"," 0535",",,W","1.12",",,W",,,"50",",,W","45",",,W","   60",",,W","   60",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-03","3.80",",,W"," 1818",",,W","0.27",",,W",,,"55",",,W","45",",,W","   60",",,W","  250",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-04","5.82",",,W"," 1156",",,W","0.00",",,W",,,"61",",,W","38",",,W","  300",",,W","  290",",,W","18.1",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-05","2.68",",,W"," 0928",",,W","0.00",",,W",,,"42",",,W","28",",,W","   10",",,W","   20",",,W","8.9",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-06","4.47",",,W"," 0948",",,W","0.15",",,W",,,"41",",,W","31",",,W","  320",",,W","  350",",,W","12.1",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-07","9.40",",,W"," 1156",",,W","0.21",",,W",,,"31",",,W","19",",,W","   40",",,W","  360",",,W","17.0",",,W","27.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-08","6.71",",,W"," 0948",",,W","0.00",",,W",,,"25",",,W","14",",,W","  300",",,W","  340",",,W","15.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-09","1.57",",,W"," 1456",",,W","0.00",",,W",,,"30",",,W","9",",,W","  120",",,W","  120",",,W","6.9",",,W","10.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-10","1.34",",,W"," 1312",",,W","0.00",",,W",,,"47",",,W","21",",,W","  160",",,W","  150",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-11","0.45",",,W"," 2345",",,W","0.00","T,,W",,,"53",",,W","36",",,W","  290",",,W","  220",",,W","6.0",",,W","8.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-12","3.13",",,W"," 1314",",,W","0.00",",,W",,,"71",",,W","48",",,W","  230",",,W","  210",",,W","13.0",",,W","23.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-13","4.47",",,W"," 1934",",,W","0.00",",,W",,,"75",",,W","48",",,W","   50",",,W","   40",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-14","3.80",",,W"," 0406",",,W","0.00",",,W",,,"57",",,W","42",",,W","   50",",,W","   50",",,W","14.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-15","4.25",",,W"," 1011",",,W","0.04",",,W",,,"57",",,W","41",",,W","   40",",,W","   40",",,W","13.0",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-16","2.91",",,W"," 0805",",,W","0.00",",,W",,,"51",",,W","44",",,W","   50",",,W","   90",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-17","2.01",",,W"," 1335",",,W","0.05",",,W",,,"61",",,W","45",",,W","  160",",,W","  170",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-18","5.82",",,W"," 1207",",,W","0.00",",,W",,,"68",",,W","44",",,W","  290",",,W","  280",",,W","19.9",",,W","28.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-19","1.57",",,W"," 1453",",,W","0.00",",,W",,,"63",",,W","38",",,W","  280",",,W","  290",",,W","8.1",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-20","0.45",",,W"," 0930",",,W","0.12",",,W",,,"57",",,W","42",",,W","  290",",,W","  290",",,W","8.9",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-21","2.68",",,W"," 1923",",,W","0.37",",,W",,,"53",",,W","51",",,W","   50",",,W","   50",",,W","8.9",",,W","11.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-22","3.80",",,W"," 2236",",,W","0.15",",,W",,,"56",",,W","52",",,W","   50",",,W","   40",",,W","15.0",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-23","6.71",",,W"," 2230",",,W","0.77",",,W",,,"59",",,W","42",",,W","  350",",,W","  300",",,W","14.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-24","6.49",",,W"," 1257",",,W","0.00",",,W",,,"61",",,W","40",",,W","  290",",,W","  300",",,W","21.9",",,W","30.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-25","1.34",",,W"," 1636",",,W","0.00",",,W",,,"72",",,W","36",",,W","  160",",,W","  210",",,W","8.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-26","7.61",",,W"," 1431",",,W","0.01",",,W",,,"69",",,W","41",",,W","  280",",,W","  270",",,W","25.9",",,W","40.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-27","5.82",",,W"," 1306",",,W","0.00",",,W",,,"49",",,W","32",",,W","  300",",,W","  300",",,W","17.0",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-28","2.46",",,W"," 1505",",,W","0.00",",,W",,,"51",",,W","26",",,W","  280",",,W","  290",",,W","16.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-29","3.58",",,W"," 1951",",,W","0.00","T,,W",,,"52",",,W","28",",,W","  280",",,W","  300",",,W","18.1",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-30","5.59",",,W"," 0948",",,W","0.00",",,W",,,"44",",,W","29",",,W","  290",",,W","  280",",,W","21.0",",,W","33.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-01-31","3.13",",,W"," 1152",",,W","0.00",",,W",,,"66",",,W","27",",,W","  230",",,W","  210",",,W","12.1",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-01","1.57",",,W"," 1206",",,W","0.00",",,W",,,"69",",,W","40",",,W","  270",",,W","  230",",,W","8.1",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-02","2.01",",,W"," 1226",",,W","0.00","T,,W",,,"59",",,W","38",",,W","  310",",,W","  330",",,W","8.9",",,W","13.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-03","4.70",",,W"," 2119",",,W","0.04",",,W",,,"49",",,W","31",",,W","  310",",,W","  330",",,W","12.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-04","3.80",",,W"," 0810",",,W","0.00",",,W",,,"43",",,W","25",",,W","   40",",,W","  340",",,W","12.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-05","2.68",",,W"," 1509",",,W","0.00","T,,W",,,"58",",,W","27",",,W","  280",",,W","  270",",,W","10.1",",,W","17.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-06","2.46",",,W"," 1531",",,W","0.00",",,W",,,"67",",,W","34",",,W","  170",",,W","  180",",,W","8.1",",,W","12.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-07","2.91",",,W"," 1505",",,W","0.04",",,W",,,"74",",,W","49",",,W","  210",",,W","  150",",,W","12.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-08","3.36",",,W"," 1323",",,W","0.12",",,W",,,"72",",,W","51",",,W","  290",",,W","  280",",,W","13.0",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-09","11.41",",,W"," 0904",",,W","0.44",",,W",,,"59",",,W","30",",,W","  330",",,W","  310",",,W","23.9",",,W","38.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-10","2.01",",,W"," 2301",",,W","0.00",",,W",,,"49",",,W","26",",,W","  310",",,W","  250",",,W","8.9",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-11","2.68",",,W"," 1521",",,W","0.00",",,W",,,"73",",,W","40",",,W","  230",",,W","  250",",,W","8.9",",,W","16.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-12","6.26",",,W"," 2348",",,W","0.03",",,W",,,"81",",,W","59",",,W","  300",",,W","  300",",,W","17.0",",,W","25.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-13","8.95",",,W"," 0455",",,W","0.00",",,W",,,"62",",,W","38",",,W","  320",",,W","  300",",,W","21.0",",,W","32.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-14","2.24",",,W"," 1356",",,W","0.00",",,W",,,"62",",,W","30",",,W","  210",",,W","  230",",,W","8.9",",,W","15.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-15","5.82",",,W"," 1541",",,W","0.26",",,W",,,"56",",,W","37",",,W","  280",",,W","  280",",,W","19.9",",,W","29.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-16","6.71",",,W"," 1015",",,W","0.00",",,W",,,"52",",,W","33",",,W","  300",",,W","  270",",,W","19.9",",,W","32.0",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-17","2.01",",,W"," 1242",",,W","0.00",",,W",,,"65",",,W","33",",,W","  250",",,W","  200",",,W","10.1",",,W","18.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-18","2.91",",,W"," 2039",",,W","0.00","T,,W",,,"73",",,W","37",",,W","  260",",,W","  240",",,W","12.1",",,W","19.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-19","6.71",",,W"," 0952",",,W","0.00",",,W",,,"70",",,W","48",",,W","  310",",,W","  290",",,W","15.0",",,W","21.9",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-20","2.68",",,W"," 1213",",,W","0.00",",,W",,,"72",",,W","46",",,W","   40",",,W","   50",",,W","10.1",",,W","14.1",",,W",,,,
"USW00093785","CHAPEL HILL WILLIAMS AIRPORT, NC US","35.93333","-79.06417","156.1","2017-02-21","2.01",",,W"," 1327",",,W","0.00",",,W",,,"64",",,W","43",",,W","  100",",,W","   60",",,W","8.9",",,W","14.1",",,W",,,,
